PryId,DatQltRtn,UfpRtn,CouApp,RscLvl,IndSct,OrgTyp,AppTyp,DvlTyp,DvlPlt,LngTyp,PrgLng1,FncSze,NWELL1,SmmWrkEff,PrjElpTme,MaxTeaSze,DBMS1,DvlMtd,LOC,TtlPrjCst
13884,B,A,"IFPUG 4+",1,,,,Enhancement,,,,26,184,136,1,2,,,-1,-1
13886,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingClient Server",Enhancement,Multi,4GL,,-1,24,24,3,-1,,,-1,-1
13888,B,B,"IFPUG 4+",1,,,,"New Development",,3GL,Java,453,4711,3778,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13889,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,,3GL,"Visual Basic",75,4430,3677,8,16,,,-1,-1
13893,B,B,NESMA,1,Communication,Communications,"BusinessNetwork Management",Enhancement,MF,ApG,COOL:Gen,372,2555,2555,2,-1,Oracle,,8290,-1
13894,B,A,"IFPUG 4+",1,,,"Electronic Data Interchange","New Development",MF,3GL,COBOL,472,28923,7520,15,4,DB2VSAM,,-1,-1
13896,B,A,"IFPUG 4+",1,"Service Industry","Community Services","Document management",Enhancement,PC,3GL,PL/SQL,50,1136,1136,5,-1,"Oracle 8.1.6","Waterfall (incl Linear Processing & SSADM)",-1,-1
13897,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Stock control & order processing",Enhancement,Multi,,,51,1048,859,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13899,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,C,335,671,671,3,2,,,13990,-1
13900,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting","New Development",Multi,4GL,PowerBuilder,366,3410,3410,4,-1,"Oracle 8.0.6","Waterfall (incl Linear Processing & SSADM)",-1,-1
13904,B,B,"IFPUG 4+",1,,,"Financial application area",Enhancement,Multi,4GL,,101,818,818,3,-1,Interactive,,-1,-1
13906,A,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Management Information System",Enhancement,PC,3GL,C++,2521,57156,57156,12,-1,Oracle,"Joint Application Development (JAD)",-1,-1
13908,B,A,"IFPUG 4+",1,,,"Transaction/Production System",Enhancement,MF,3GL,COBOL,153,2807,2526,10,2,DB2,,-1,-1
13909,B,A,"IFPUG 4+",1,,,,"New Development",,3GL,PASCAL,157,600,600,2,3,,,2000,-1
13910,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,102,2258,2100,3,-1,IMS,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13911,B,A,"IFPUG 4+",4,Banking,Banking,"Management Information System","New Development",PC,3GL,"Visual Basic",158,942,1177,7,-1,ACCESS,"Joint Application Development (JAD)",-1,-1
13913,B,B,NESMA,1,Communication,Communications,"BusinessStock control & order processing",Enhancement,MF,ApG,COOL:Gen,380,3592,3592,3,-1,,,7685,-1
13915,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,3GL,Java,123,723,664,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13924,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"After sales parts contract management",Enhancement,MR,3GL,Java,24,-1,390,4,-1,Oracle,,-1,-1
13925,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,Formspath,77,293,240,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13927,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,"Cost analysis","New Development",MF,3GL,RPG,405,876,876,3,-1,DB/400,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13933,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",415,4544,3744,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13938,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing",Enhancement,PC,3GL,Java,21,238,184,-1,-1,,"Agile Development",-1,-1
13940,B,A,"IFPUG 4+",1,Insurance,Insurance,"Sales contact management","New Development",Multi,3GL,"Visual Basic",142,2049,1905,2,-1,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
13945,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,144,644,528,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13946,A,A,"IFPUG 4+",1,Government,Government,"Management of Licences and Permits",Enhancement,MF,ApG,COOL:Gen,237,8851,8054,11,-1,,,-1,-1
13948,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing","New development",PC,3GL,Java,9,207,160,-1,-1,,"Agile Development",-1,-1
13949,B,B,FiSMA,1,Government,"Public Administration",,"New Development",Multi,3GL,Java,1263,13363,13363,39,-1,,,-1,-1
13957,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,Oracle,81,668,668,3,-1,,,-1,-1
13959,A,A,"IFPUG 4+",1,Government,Government,"Financial transaction process/accounting","New Development",Multi,3GL,PL/I,1018,60826,60826,20,-1,DB2,,-1,-1
13965,B,A,"IFPUG 4+",1,,,"Office Automation System",Enhancement,MF,3GL,COBOL,37,2489,2240,8,2,DB2MS,,-1,-1
13968,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Quality of factory",Enhancement,Multi,4GL,SQL,361,-1,1376,12,-1,Oracle,,-1,-1
13972,B,A,"IFPUG 4+",1,"Wholesale & Retail",Billing,Billing,Enhancement,,3GL,C,302,7688,7688,-1,-1,Oracle,,-1,-1
13975,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting","New Development",MF,3GL,COBOL,134,7556,7028,3,-1,IMS,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13978,A,A,"IFPUG 4+",1,Communication,Communications,,Enhancement,,3GL,C,127,687,570,2,1,,,-1,-1
13979,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,Multi,3GL,Shell,55,644,528,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13980,B,A,"IFPUG 4+",1,Communication,Communications,"Telecom & network management",Enhancement,PC,3GL,C,34,1875,1706,12,6,Yes,,-1,-1
13981,B,A,"IFPUG 4+",1,Insurance,Insurance,"Sales promotion tool","New Development",PC,3GL,"Visual Basic",895,4998,4648,5,-1,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
13983,B,B,FiSMA,1,Banking,Banking,,"New Development",MR,4GL,"Lotus Notes",105,351,316,3,-1,,,-1,-1
13985,B,B,FiSMA,1,Communication,Telecommunications,,Enhancement,PC,3GL,Java,235,905,905,2,-1,,,-1,-1
13987,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,665,11317,9280,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13989,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,88,728,597,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
13991,A,A,"IFPUG old",2,Manufacturing,Chemicals,"Management Information System","New Development",MF,3GL,PL/I,119,3197,1223,8,-1,IMS,,-1,-1
13993,B,B,NESMA,1,Communication,Communications,"Transaction/Production System",Enhancement,MF,3GL,COBOL,34,954,954,2,-1,,,1421,94000
13994,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingClient Server",Enhancement,Multi,4GL,,-1,383,383,5,-1,,,-1,-1
13996,B,B,FiSMA,1,Government,"Public Administration",,"New Development",Multi,4GL,ASP,345,548,548,11,-1,,,-1,-1
14000,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Quality Management",Enhancement,PC,3GL,Java,168,-1,2717,10,-1,Oracle,,-1,-1
14002,A,,COSMIC,1,"Medical & Health Care","Medical and Health Care",,"New Development",Multi,3GL,C#,216,11318,9054,13,-1,,,-1,-1
14015,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing",Enhancement,PC,3GL,Java,6,145,112,-1,-1,,"Agile Development",-1,-1
14016,A,B,"IFPUG 4+",1,Government,Government,"Customer billing/relationship managementLogistic or supply planning & control",Enhancement,Multi,3GL,PL/I,208,3482,3482,8,8,DB2,,-1,-1
14018,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,4GL,Siebel,130,3470,2845,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14027,B,B,"IFPUG 4+",1,,,,Enhancement,MF,3GL,COBOL,20,767,767,4,-1,,,-1,-1
14029,B,B,EFP,1,Government,,"Database System",Enhancement,,3GL,Java,1009,10936,8749,14,5,,"Agile Development",-1,743673
14031,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting","New Development",MF,3GL,PL/I,65,398,398,1,-1,IMS,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14033,B,B,FiSMA,1,Insurance,Insurance,,Enhancement,MR,ApG,COOL:Gen,254,3631,3631,22,-1,,,-1,-1
14035,B,,LOC,1,Communication,Media,"Image, video or sound processing","New Development",PC,3GL,C,-1,15361,15361,19,5,ClearCasePVCS,"Waterfall (incl Linear Processing & SSADM)",163756,-1
14036,B,A,"IFPUG 4+",1,Government,Government,"Management Information System","New Development",PC,4GL,CLIPPER,633,4782,4304,-1,-1,Yes,,-1,-1
14037,B,B,"IFPUG 4+",1,Government,"GovernmentPublic Administration","Workflow support & managementManagement Information System","New Development",PC,3GL,Java,751,3114,3114,3,10,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14038,B,B,"IFPUG 4+",1,Communication,Telecommunications,Integration,Enhancement,,3GL,TIBCO,51,1052,863,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14040,B,B,FiSMA,1,Insurance,Insurance,,Enhancement,MF,3GL,COBOL,600,3750,3750,8,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14046,B,B,NESMA,1,Communication,Communications,"Complex process control","New Development",PC,3GL,JavaScript,150,694,694,4,-1,,,3250,-1
14052,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingData Warehouse",Enhancement,,4GL,,-1,173,173,1,-1,,,-1,-1
14055,B,,COSMIC,1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,108,4741,4314,15,-1,,,-1,-1
14056,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,114,347,319,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14057,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,Java,74,304,249,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14058,A,A,"IFPUG 4+",1,Banking,Banking,"Management Information System",Enhancement,MF,3GL,COBOL,78,1084,976,4,-1,IMSDB2,"Multifunctional Teams",-1,-1
14060,A,A,"IFPUG 4+",1,Government,"Public AdministrationCommunity ServicesInsurance","Transaction/Production System","New Development",MF,3GL,COBOL,119,2660,2660,10,5,DB2,,-1,-1
14061,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,Oracle,129,1206,1206,3,-1,,,-1,-1
14063,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing",Enhancement,PC,3GL,Java,8,155,120,-1,-1,,"Agile Development",-1,-1
14064,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,3GL,Java,-1,96,96,1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14065,B,C,"IFPUG 4+",1,Communication,Communications,"Embedded system/real-time application",Enhancement,Multi,3GL,,-1,1022,1022,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14066,B,A,"IFPUG 4+",1,,,,Enhancement,,,,14,214,214,1,-1,,,-1,-1
14070,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingClient Server",Enhancement,Multi,4GL,,-1,557,557,4,-1,,,-1,-1
14074,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,288,4434,3636,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14078,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,,,53,506,415,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14079,B,B,NESMA,1,Logistics,Logistics,,Enhancement,Multi,3GL,Java,178,1165,897,2,-1,,,-1,-1
14081,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,3GL,,92,930,930,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14082,B,,COSMIC,2,Defence,,"Central cmd./ctl of sensors","New Development",MR,3GL,Ada,810,-1,17291,34,-1,,,-1,-1
14086,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Cars selling",Enhancement,MR,3GL,Java,61,-1,999,4,-1,Oracle,,-1,-1
14089,B,B,FiSMA,1,Insurance,Insurance,,"New Development",Multi,3GL,PL/I,261,1231,788,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14091,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",52,767,632,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14092,B,B,NESMA,1,Government,Government,"Business Application","New Development",,3GL,Java,70,373,298,1,-1,,,-1,23840
14093,B,A,"IFPUG 4+",1,"Wholesale & Retail",Billing,Billing,Enhancement,,3GL,C++,55,10558,10558,-1,-1,Oracle,,-1,-1
14094,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,201,484,397,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14097,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Team Management",Enhancement,Multi,4GL,ABAP,534,-1,4965,6,-1,Oracle,,-1,-1
14100,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,18,2728,2728,18,48,,,-1,94057
14111,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,35,9997,9997,34,65,,,-1,522082
14114,B,,LOC,1,Communication,Communications,"Telecom & network management",Enhancement,PC,3GL,C,-1,2508,2508,3,7,Oracle,"Waterfall (incl Linear Processing & SSADM)",18533,-1
14116,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,10,1174,1045,9,18,,,-1,42024
14120,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Stock control & order processing",Enhancement,Multi,,,106,4776,3916,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14122,B,B,"IFPUG 4+",2,Communication,Communications,"Knowledge Based","New Development",,,,127,-1,1440,17,-1,,,-1,-1
14123,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,4GL,.Net,-1,556,556,2,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14126,B,A,"IFPUG 4+",1,,Maintenance,Maintenance,Enhancement,MF,3GL,C++,289,11584,11584,-1,-1,,,-1,-1
14129,B,C,"IFPUG 4+",1,Communication,Telecommunications,"Management Information System",Enhancement,,4GL,NATURAL,-1,272,272,5,-1,,,-1,-1
14130,A,A,"IFPUG 4+",1,Government,Government,,Enhancement,PC,4GL,"Visual Studio .Net",116,2175,2175,8,7,DB2,,-1,-1
14131,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,39,3214,2443,6,13,,,-1,198720
14135,B,B,"IFPUG 4+",1,,,,"New Development",Multi,4GL,ASP,10024,55976,46460,18,-1,,,-1,-1
14137,B,A,"IFPUG 4+",-1,Government,Government,"System Software","New development",,3GL,Java,189,3098,1750,13,6,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14138,B,B,NESMA,1,Insurance,Insurance,"Workflow support & management",Enhancement,PC,3GL,Java,215,2251,2251,7,8,,,23818,182900
14142,B,A,"IFPUG 4+",1,,,,Enhancement,,,,266,699,699,4,1,,,-1,-1
14144,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Car Design","New Development",,3GL,"Visual Basic",1109,-1,2603,12,-1,File,,-1,-1
14147,B,B,EFP,1,Government,,"Report Generation",Enhancement,,4GL,.Net,1419,7673,6138,11,4,,"Agile Development",-1,546258
14148,B,C,"IFPUG 4+",1,Communication,Telecommunications,"Transaction/Production System",Enhancement,,3GL,COBOL,-1,31305,31305,6,-1,,,-1,-1
14150,B,A,"IFPUG 4+",1,,,,Enhancement,,,,175,636,636,6,2,,,-1,-1
14152,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,63,178,163,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14153,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,8,2702,2702,13,42,,,-1,102156
14156,B,C,"IFPUG 4+",1,Communication,Telecommunications,,Enhancement,,4GL,Oracle,-1,1328,1328,3,-1,,,-1,-1
14157,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting","New Development",PC,3GL,COBOL,396,8228,7652,13,-1,No,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14158,B,B,"IFPUG 4+",1,Communication,Telecommunications,Integration,Enhancement,,3GL,TIBCO,64,1228,1007,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14162,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,50,6451,6451,34,43,,,-1,256558
14165,B,B,FiSMA,1,Insurance,Insurance,,Enhancement,MF,3GL,PL/I,195,233,233,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14167,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,MF,,,80,514,514,-1,-1,Interactive,,-1,-1
14169,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting","New Development",Multi,3GL,Java,-1,900,900,4,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14170,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,12,158,126,7,6,,,-1,4434
14171,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,649,3219,3219,22,-1,,,-1,508750
14173,B,B,NESMA,1,Services,,Command/Control,Enhancement,,4GL,.Net,368,2346,1877,4,4,,"Agile Development",-1,152013
14174,B,A,"IFPUG 4+",4,Manufacturing,Manufacturing,,Enhancement,MF,3GL,PL/I,367,740,7168,5,20,IMS,,-1,-1
14177,B,C,"IFPUG 4+",1,Manufacturing,Manufacturing,"Complex process control",Enhancement,PC,,,-1,896,672,-1,-1,Yes,,-1,-1
14186,B,A,NESMA,-1,Financial,Financial,"Embedded software","New development",,3GL,Java,987,3782,6000,15,6,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14189,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,564,8514,7918,3,-1,DB2/400,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14191,B,B,"IFPUG 4+",1,Communication,Telecommunications,"GEO Information Management",Enhancement,Multi,3GL,Java,78,2623,2151,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14193,A,A,"IFPUG 4+",1,Government,Government,"Financial transaction process/accountingElectronic Data Interchange",Enhancement,MF,3GL,PL/I,77,870,870,6,6,DB2,,-1,-1
14194,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,15,210,210,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14196,B,B,NESMA,1,Insurance,Insurance,"Electronic Data Interchange",Enhancement,PC,3GL,Java,42,2689,2689,2,6,,,-1,244375
14197,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Human Resources",Enhancement,MR,4GL,ABAP,94,-1,1368,8,-1,Oracle,,-1,-1
14198,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Salaries Reporting","New Development",PC,3GL,"Visual Basic",82,-1,441,4,-1,EXCEL,,-1,-1
14199,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,,4GL,Access,56,466,387,12,1,,,-1,-1
14200,B,B,NESMA,1,Insurance,Insurance,"Workflow support & management",Enhancement,PC,3GL,COBOL,122,687,687,6,1,,,-1,37368
14201,A,A,"IFPUG 4+",1,Communication,Communications,"Executive Information System","New Development",,4GL,Oracle,1300,4416,4416,13,21,,,-1,-1
14204,B,B,NESMA,1,Insurance,Insurance,"Electronic Data Interchange",Enhancement,PC,3GL,Java,230,2595,2595,2,8,,,-1,230710
14207,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System","New Development",,3GL,"Visual Basic",134,286,286,8,1,,,-1,-1
14211,B,B,"IFPUG 4+",1,Communication,,,"New Development",,3GL,Java,100,547,439,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14214,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,,3GL,COBOL,69,304,304,5,2,,,-1,-1
14220,A,A,"IFPUG 4+",1,Government,Government,"Management of Licences and Permits",Enhancement,MF,ApG,COOL:Gen,48,1137,1057,5,-1,,,-1,-1
14222,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing",Enhancement,PC,3GL,Java,5,176,136,-1,-1,,"Agile Development",-1,-1
14228,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,,3GL,COBOL,81,129,129,7,2,,,-1,-1
14229,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,460,2611,2397,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14238,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,,ClearBasic,232,3077,2536,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
14240,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,150,19226,19226,14,150,,,-1,986222
14243,B,B,NESMA,1,Manufacturing,,"Expert System",Enhancement,,3GL,Java,2091,14978,11982,13,8,,"Agile Development",-1,1006607
14245,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,3GL,Java,-1,301,301,4,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
